,gender,age,gross_income,segment,num_credit_cards,tiprel_1mes,ind_actividad_cliente,num_Products,num_loans,duration
8151,M,28 years,$ 40145.82,College_Graduated,0,I,1,1,0,1501
8152,F,51 years,$ 61915.8,Individuals,0,A,1,8,1,6156
8153,F,77 years,$ 171315.72,Individuals,0,A,1,3,0,3797
8154,F,22 years,$ 49685.94,College_Graduated,0,I,0,1,0,1142
8155,M,32 years,$ 61388.88,College_Graduated,0,I,0,1,0,1090
8156,F,38 years,$ 263360.46,Individuals,0,I,0,1,0,3593
8157,F,53 years,$ 366511.32,Individuals,0,A,1,2,0,3980
8158,M,30 years,$ 91625.34,College_Graduated,0,I,1,2,0,3626
8159,F,44 years,$ 144444.84,Individuals,0,A,1,4,0,5282
8160,F,51 years,$ 95012.73,Individuals,0,I,0,0,0,1444
8161,F,43 years,$ 144959.07,Individuals,0,A,1,6,0,5045
8162,F,21 years,$ 173439.09,College_Graduated,0,A,1,1,0,670
8163,F,53 years,$ 273387.54,Individuals,0,I,0,0,0,6360
8164,M,41 years,$ 112670.34,Individuals,0,I,0,0,0,4451
8165,F,24 years,$ 47632.14,College_Graduated,0,A,1,1,0,1801
8166,F,35 years,$ 128869.56,Individuals,0,I,1,2,0,4160
8167,M,23 years,$ 48861.96,College_Graduated,0,I,0,1,0,1819
8168,M,23 years,$ 72852.51,College_Graduated,0,I,0,1,0,1502
8169,F,22 years,$ 70252.23,College_Graduated,0,A,1,1,0,1433
8170,M,23 years,$ 73477.08,College_Graduated,0,A,1,1,0,1507
8171,F,47 years,$ 172632.09,Individuals,0,A,1,5,0,817
8172,M,30 years,$ 65043.63,College_Graduated,1,A,1,5,0,1123
8173,F,20 years,$ 238504.77,College_Graduated,0,I,0,0,0,733
8174,F,50 years,$ 124441.53,VIP,0,A,1,3,0,5396
8175,F,47 years,$ 54809.55,Individuals,0,A,1,4,1,5458
8176,M,21 years,$ 77912.49,Individuals,0,A,1,1,0,779
8177,F,24 years,$ 101879.19,College_Graduated,0,I,0,1,0,1837
8178,F,33 years,$ 55608.24,Individuals,0,A,1,2,0,4567
8179,F,43 years,$ 71163.69,Individuals,0,A,1,6,0,4635
8180,M,21 years,$ 152640.12,College_Graduated,0,I,0,1,0,368
8181,M,65 years,$ 273807.42,Individuals,0,A,1,2,0,3818
8182,F,22 years,$ 117163.02,College_Graduated,0,I,0,1,0,702
8183,F,59 years,$ 77829.54,Individuals,0,I,0,1,0,1788
8184,M,29 years,$ 81234.24,Individuals,0,A,1,1,0,2883
8185,M,47 years,$ 218328.57,Individuals,0,I,1,1,0,5002
8186,M,51 years,$ 109351.8,College_Graduated,0,A,1,6,0,1272
8187,F,45 years,$ 273447.12,Individuals,0,I,0,2,0,4583
8188,M,58 years,$ 302445.06,Individuals,0,I,1,2,0,5273
8189,F,51 years,$ 60214.59,Individuals,0,I,0,0,0,3590
8190,F,38 years,$ 222851.07,Individuals,0,A,0,0,0,5898
8191,M,56 years,$ 169599.99,Individuals,0,A,1,3,0,3734
8192,F,25 years,$ 54981.09,College_Graduated,0,A,1,1,0,1413
8193,M,26 years,$ 365620.23,Individuals,0,A,1,4,0,681
8194,M,56 years,$ 216198.54,Individuals,0,A,1,1,0,5241
8195,M,62 years,$ 95595.21,Individuals,0,I,0,1,0,5553
8196,F,86 years,$ 114802.2,Individuals,0,A,1,2,0,590
8197,M,24 years,$ 147002.85,College_Graduated,0,I,0,1,0,1444
8198,F,48 years,$ 42868.68,Individuals,0,I,0,1,0,747
8199,M,21 years,$ 73423.68,College_Graduated,0,A,1,1,0,774
8200,M,102 years,$ 222264.99,Individuals,0,I,0,0,0,5329
8201,F,24 years,$ 54452.85,College_Graduated,0,I,0,1,0,1781
8202,F,47 years,$ 59306.19,Individuals,0,A,1,4,0,1952
8203,F,20 years,$ 75525.9,College_Graduated,0,A,0,1,0,429
8204,M,37 years,$ 187849.02,Individuals,0,A,1,2,0,1574
8205,F,22 years,$ 77662.71,College_Graduated,0,A,1,1,0,682
8206,F,23 years,$ 93258.3,College_Graduated,0,A,1,2,0,1501
8207,F,74 years,$ 273469.68,Individuals,0,A,1,1,0,1307
8208,M,26 years,$ 77768.31,College_Graduated,0,I,0,1,0,1745
8209,F,38 years,$ 135206.25,Individuals,0,I,0,1,0,692
8210,F,64 years,$ 216049.89,Individuals,0,A,1,3,0,4799
8211,M,23 years,$ 55950.6,College_Graduated,0,A,0,1,0,1832
8212,F,60 years,$ 35248.83,Individuals,0,A,1,1,0,954
8213,F,22 years,$ 65986.02,College_Graduated,0,I,0,1,0,706
8214,M,39 years,$ 236938.26,Individuals,0,I,0,0,0,6401
8215,F,22 years,$ 623411.1,College_Graduated,0,I,1,1,0,1103
8216,F,70 years,$ 164135.76,Individuals,0,I,0,2,0,3769
8217,M,42 years,$ 75634.23,Individuals,0,A,1,3,0,4213
8218,F,49 years,$ 169688.67,Individuals,0,A,1,1,0,843
8219,M,34 years,$ 75363.24,Individuals,0,I,0,1,0,1797
8220,F,48 years,$ 61853.91,Individuals,0,A,0,2,0,5444
8221,F,43 years,$ 126917.79,Individuals,0,I,0,1,0,3674
8222,M,53 years,$ 86565.57,Individuals,0,I,0,1,0,4301
8223,F,53 years,$ 251314.08,Individuals,1,A,1,5,0,5379
8224,M,73 years,$ 152570.79,Individuals,0,I,0,2,0,5357
8225,M,56 years,$ 253776.24,Individuals,0,I,0,1,0,3366
8226,F,25 years,$ 288997.44,College_Graduated,0,I,0,1,0,1101
8227,M,32 years,$ 144856.62,College_Graduated,0,I,0,1,0,727
8228,F,32 years,$ 103994.76,College_Graduated,0,A,1,2,0,1453
8229,F,82 years,$ 131195.55,Individuals,0,I,0,1,0,6906
8230,M,24 years,$ 59725.38,College_Graduated,0,A,1,3,0,1396
8231,F,41 years,$ 114385.38,VIP,0,A,1,3,0,3529
8232,F,63 years,$ 244097.28,Individuals,0,A,1,2,0,3573
8233,M,28 years,$ 152157.06,College_Graduated,0,A,1,1,0,1388
8234,M,24 years,$ 315936.81,College_Graduated,0,I,0,1,0,1502
8235,F,47 years,$ 180397.62,Individuals,0,A,1,3,0,5966
8236,F,21 years,$ 129649.92,College_Graduated,0,A,1,1,0,789
8237,M,54 years,$ 480531.6,VIP,0,A,1,2,0,5276
8238,F,41 years,$ 211199.97,Individuals,0,A,1,2,0,5164
8239,M,24 years,$ 231433.5,College_Graduated,0,I,0,1,0,1070
8240,F,46 years,$ 148995.36,Individuals,0,A,1,3,0,6205
8241,M,90 years,$ 100800.54,Individuals,0,A,1,1,0,3981
8242,F,53 years,$ 85472.64,Individuals,0,I,0,0,0,5196
8243,F,46 years,$ 164064.06,Individuals,0,A,1,3,0,3650
8244,F,37 years,$ 151349.04,Individuals,0,I,0,0,0,2903
8245,M,38 years,$ 118510.68,Individuals,0,A,1,1,0,2134
8246,M,22 years,$ 96042.78,College_Graduated,0,I,0,1,0,1152
8247,F,48 years,$ 110614.26,Individuals,0,A,1,4,0,5442
8248,F,45 years,$ 120133.59,Individuals,0,A,1,6,0,5748
8249,F,27 years,$ 110919.27,College_Graduated,0,I,0,1,0,1518
8250,M,20 years,$ 224779.44,College_Graduated,0,I,0,1,0,706
8251,F,41 years,$ 179862.48,Individuals,0,A,1,3,0,1920
8252,F,61 years,$ 87848.28,Individuals,0,A,1,2,0,604
8253,F,41 years,$ 203608.71,Individuals,0,A,1,3,0,5815
8254,F,23 years,$ 75637.68,College_Graduated,0,A,1,1,0,1440
8255,F,25 years,$ 45618.84,College_Graduated,0,I,0,1,0,1866
8256,F,60 years,$ 95209.53,Individuals,0,A,1,2,0,4498
8257,F,50 years,$ 124710.39,VIP,0,A,1,4,0,5627
8258,M,49 years,$ 76410.78,Individuals,0,I,0,1,0,3342
8259,M,47 years,$ 78114.84,Individuals,0,A,1,2,0,5434
8260,M,22 years,$ 73217.58,College_Graduated,0,A,1,1,0,773
8261,F,24 years,$ 201293.61,College_Graduated,0,A,1,1,0,1315
8262,M,20 years,$ 33796.56,College_Graduated,0,I,0,0,0,634
8263,M,69 years,$ 146372.73,Individuals,0,I,0,1,0,4072
8264,M,42 years,$ 77228.91,Individuals,0,I,0,1,0,5049
8265,M,39 years,$ 77847.57,Individuals,0,A,1,1,0,2133
8266,M,20 years,$ 40977.03,College_Graduated,0,A,1,1,0,419
8267,F,28 years,$ 169844.79,College_Graduated,0,A,1,1,0,530
8268,F,24 years,$ 14272.86,College_Graduated,0,I,0,0,0,1881
8269,M,21 years,$ 59329.02,College_Graduated,0,I,0,0,0,768
8270,F,24 years,$ 121273.59,College_Graduated,0,A,1,4,0,620
8271,F,43 years,$ 176109.57,Individuals,0,A,1,1,0,3513
8272,M,22 years,$ 72094.53,College_Graduated,0,I,0,1,0,1006
8273,F,21 years,$ 97639.56,College_Graduated,0,I,0,1,0,709
8274,F,46 years,$ 375706.02,Individuals,0,I,0,2,0,2890
8275,M,50 years,$ 125766.39,Individuals,0,A,1,2,0,5888
8276,F,21 years,$ 69622.74,College_Graduated,0,I,0,0,0,788
8277,M,49 years,$ 76054.02,Individuals,0,I,0,0,0,2209
8278,M,67 years,$ 300240.0,Individuals,0,A,1,2,0,4696
8279,F,38 years,$ 71805.42,Individuals,0,I,0,1,0,3057
8280,M,33 years,$ 165311.04,Individuals,0,I,1,1,0,542
8281,F,35 years,$ 236079.33,Individuals,0,I,0,0,0,2202
8282,F,33 years,$ 254928.33,College_Graduated,0,I,0,0,0,1419
8283,F,20 years,$ 115357.38,College_Graduated,0,A,0,1,0,377
8284,F,41 years,$ 105014.58,Individuals,0,A,1,2,0,2337
8285,F,30 years,$ 96149.19,College_Graduated,0,I,0,1,0,1770
8286,F,21 years,$ 182425.26,College_Graduated,0,A,1,4,0,646
8287,M,72 years,$ 115687.08,VIP,0,A,1,3,0,5349
8288,M,45 years,$ 99242.07,VIP,1,A,1,8,0,6712
8289,M,56 years,$ 87084.42,Individuals,0,A,1,3,0,2419
8290,M,49 years,$ 76707.18,Individuals,0,A,1,1,0,4011
8291,M,25 years,$ 219507.42,College_Graduated,0,I,0,1,0,1791
8292,M,43 years,$ 90799.2,Individuals,0,I,0,0,0,1227
8293,M,45 years,$ 53045.52,Individuals,0,A,1,1,0,3057
8294,F,58 years,$ 216533.4,Individuals,0,A,1,7,0,6745
8295,M,25 years,$ 69680.04,College_Graduated,0,I,0,1,0,1807
8296,M,60 years,$ 52153.8,Individuals,0,I,0,0,0,1361
8297,F,79 years,$ 116055.81,Individuals,0,A,1,1,0,6852
8298,F,75 years,$ 1220093.91,Individuals,0,A,1,2,0,5021
8299,M,39 years,$ 54874.95,Individuals,0,A,1,1,0,1054
8300,M,27 years,$ 72525.54,College_Graduated,0,I,0,1,0,1754
8301,F,56 years,$ 84428.52,Individuals,0,A,1,3,0,4051
8302,F,49 years,$ 137646.24,Individuals,0,I,0,1,0,4281
8303,M,22 years,$ 89159.25,College_Graduated,0,I,0,1,0,1137
8304,F,32 years,$ 36049.62,Individuals,0,A,1,1,0,3363
8305,F,24 years,$ 129755.19,College_Graduated,0,I,0,1,0,1795
8306,F,76 years,$ 136448.94,VIP,0,A,1,3,0,5588
8307,F,22 years,$ 80563.08,College_Graduated,0,I,0,0,0,779
8308,M,23 years,$ 201399.66,College_Graduated,0,I,0,1,0,1535
8309,M,22 years,$ 51976.23,College_Graduated,0,I,0,1,0,1097
8310,M,46 years,$ 136328.49,Individuals,0,A,1,1,0,4171
8311,F,31 years,$ 71831.49,College_Graduated,0,I,1,1,0,1763
8312,F,47 years,$ 104744.37,Individuals,0,I,0,0,0,4709
8313,M,29 years,$ 137532.18,College_Graduated,0,A,1,1,0,3667
8314,M,25 years,$ 91182.12,College_Graduated,0,I,0,1,0,1391
8315,M,30 years,$ 82238.61,Individuals,0,I,0,0,0,1297
8316,M,62 years,$ 119066.01,Individuals,0,A,1,2,0,4710
8317,F,22 years,$ 288826.17,College_Graduated,0,I,0,0,0,1019
8318,M,44 years,$ 111313.35,Individuals,0,A,1,2,0,5514
8319,F,35 years,$ 58482.0,Individuals,0,I,0,1,0,2859
8320,F,45 years,$ 126558.39,Individuals,0,A,1,5,1,4245
8321,F,37 years,$ 64941.75,Individuals,0,A,1,1,0,2813
8322,M,23 years,$ 103259.76,College_Graduated,0,I,0,1,0,1444
8323,M,24 years,$ 98695.59,College_Graduated,0,I,0,1,0,1396
8324,M,24 years,$ 47654.55,College_Graduated,0,A,1,1,0,1850
8325,M,46 years,$ 78917.52,Individuals,0,A,1,2,0,7172
8326,F,33 years,$ 38255.79,Individuals,0,A,1,2,0,3918
8327,M,31 years,$ 54023.85,College_Graduated,0,I,0,1,0,1796
8328,F,44 years,$ 47276.94,Individuals,0,A,1,2,0,6352
8329,F,66 years,$ 80157.45,Individuals,0,A,1,2,0,5147
8330,F,37 years,$ 79398.45,Individuals,0,A,1,2,0,1206
8331,M,40 years,$ 373020.72,Individuals,0,I,0,0,0,2043
8332,M,72 years,$ 54666.51,Individuals,0,I,0,0,0,6211
8333,F,29 years,$ 179318.7,College_Graduated,0,A,1,1,0,793
8334,M,23 years,$ 182847.78,College_Graduated,0,I,0,1,0,1458
8335,F,21 years,$ 116463.3,College_Graduated,0,I,0,1,0,786
8336,M,98 years,$ 123180.99,Individuals,0,I,0,0,0,3082
8337,M,44 years,$ 127572.54,Individuals,0,A,1,2,0,3818
8338,F,35 years,$ 106458.21,Individuals,0,A,1,2,0,1237
8339,F,33 years,$ 79568.49,College_Graduated,0,A,1,1,0,1782
8340,F,53 years,$ 200766.12,Individuals,0,I,0,1,0,6767
8341,M,55 years,$ 107496.3,Individuals,0,A,0,0,0,590
8342,F,79 years,$ 36376.74,VIP,0,A,1,6,0,7584
8343,M,25 years,$ 75668.4,College_Graduated,0,I,0,1,0,723
8344,M,28 years,$ 29579.04,College_Graduated,0,I,0,1,0,1383
8345,M,22 years,$ 145494.48,College_Graduated,0,I,0,1,0,1135
8346,M,21 years,$ 49382.61,College_Graduated,0,A,1,1,0,794
8347,M,98 years,$ 719774.4,Individuals,0,A,1,4,0,5242
8348,M,23 years,$ 117791.91,College_Graduated,0,I,1,1,0,1483
8349,M,38 years,$ 62764.32,Individuals,0,A,1,2,0,1139
8350,F,39 years,$ 217178.73,Individuals,0,I,0,0,0,823
8351,M,25 years,$ 78498.81,College_Graduated,0,I,0,1,0,1424
8352,M,39 years,$ 85641.6,Individuals,0,A,1,7,0,5633
8353,M,43 years,$ 122219.7,Individuals,0,A,1,3,0,5134
8354,F,10 years,$ 116873.7,Individuals,0,A,1,1,0,1521
8355,M,26 years,$ 88879.35,College_Graduated,0,A,1,1,0,696
8356,M,71 years,$ 115806.66,Individuals,0,I,1,2,0,4311
8357,F,52 years,$ 125490.78,Individuals,0,I,0,0,0,6313
8358,M,22 years,$ 40722.72,College_Graduated,0,I,0,1,0,1067
8359,M,46 years,$ 50239.59,Individuals,0,A,1,3,0,6868
8360,F,40 years,$ 108127.8,Individuals,0,A,1,3,0,2495
8361,M,27 years,$ 126715.44,College_Graduated,0,I,0,1,0,1523
8362,M,50 years,$ 111967.2,VIP,0,A,1,7,1,6703
8363,F,25 years,$ 150339.12,College_Graduated,0,I,0,1,0,1082
8364,F,44 years,$ 29540.49,Individuals,0,I,0,1,0,5575
8365,F,35 years,$ 216351.99,Individuals,0,A,1,4,0,969
8366,F,36 years,$ 232892.88,Individuals,0,A,1,2,0,5493
8367,M,58 years,$ 88520.94,Individuals,0,I,0,1,0,1272
8368,M,43 years,$ 66951.24,Individuals,0,A,1,1,0,5386
8369,F,24 years,$ 46339.8,College_Graduated,0,I,0,1,0,1104
8370,F,36 years,$ 114155.37,Individuals,0,A,1,1,0,564
8371,F,36 years,$ 339353.64,Individuals,0,I,0,1,0,4358
8372,M,25 years,$ 419559.75,College_Graduated,0,I,1,1,0,1850
8373,M,56 years,$ 180401.7,VIP,0,A,1,2,0,3982
8374,M,22 years,$ 77870.64,College_Graduated,0,A,0,1,0,1074
8375,M,76 years,$ 82813.35,Individuals,0,I,0,0,0,6305
8376,M,23 years,$ 507382.17,College_Graduated,0,I,0,0,0,1049
8377,F,28 years,$ 212217.51,College_Graduated,0,I,0,1,0,1396
8378,F,22 years,$ 146787.36,College_Graduated,0,I,0,1,0,1447
8379,F,47 years,$ 227801.88,Individuals,0,I,0,0,0,4623
8380,M,23 years,$ 123800.25,College_Graduated,0,I,0,1,0,1511
8381,M,63 years,$ 42279.39,Individuals,0,A,1,1,0,551
8382,F,21 years,$ 77662.71,College_Graduated,0,A,1,1,0,1026
8383,F,24 years,$ 209530.38,College_Graduated,0,I,0,1,0,1802
8384,F,28 years,$ 351186.18,College_Graduated,0,I,0,1,0,1777
8385,F,23 years,$ 256555.68,College_Graduated,0,A,1,1,0,1392
8386,F,21 years,$ 252277.11,College_Graduated,0,A,1,1,0,416
8387,F,23 years,$ 67407.24,College_Graduated,0,I,0,1,0,787
8388,F,46 years,$ 138571.68,Individuals,0,A,1,1,0,669
8389,M,52 years,$ 130911.06,Individuals,0,I,0,1,0,3535
8390,M,48 years,$ 138132.81,Individuals,0,A,1,1,0,4742
8391,M,50 years,$ 54478.44,Individuals,0,I,0,2,0,5350
8392,F,44 years,$ 75836.07,Individuals,0,I,0,1,0,5461
8393,M,30 years,$ 79955.22,College_Graduated,0,A,1,2,0,1245
8394,F,44 years,$ 292683.12,Individuals,0,A,1,7,1,6341
8395,M,50 years,$ 857227.71,VIP,1,A,1,11,0,7797
8396,F,38 years,$ 148669.41,Individuals,0,I,0,0,0,3533
8397,F,24 years,$ 52856.73,College_Graduated,0,I,1,1,0,1502
8398,M,21 years,$ 192910.23,College_Graduated,0,I,0,0,0,1027
8399,F,21 years,$ 41260.89,College_Graduated,0,A,1,1,0,1006
8400,M,31 years,$ 36297.54,Individuals,0,I,0,0,0,1032
8401,M,37 years,$ 238973.85,VIP,1,A,1,8,0,3216
8402,F,59 years,$ 81521.52,Individuals,0,I,0,1,0,5379
8403,M,26 years,$ 32934.18,College_Graduated,0,I,0,1,0,1877
8404,M,41 years,$ 229939.8,Individuals,0,I,0,1,0,1714
8405,M,29 years,$ 66099.24,College_Graduated,0,I,1,1,0,1865
8406,F,48 years,$ 116794.71,Individuals,0,I,0,0,0,4478
8407,F,47 years,$ 216715.53,VIP,0,A,1,5,0,5295
8408,F,24 years,$ 264999.21,College_Graduated,0,I,0,1,0,1867
8409,F,29 years,$ 47550.39,Individuals,0,I,0,0,0,3615
8410,F,45 years,$ 166951.53,Individuals,0,A,1,4,0,5506
8411,F,42 years,$ 88655.97,Individuals,0,I,1,1,0,6278
8412,F,25 years,$ 37380.3,College_Graduated,0,I,0,1,0,1049
8413,F,51 years,$ 124602.15,Individuals,0,A,1,2,0,5420
8414,F,24 years,$ 245640.21,College_Graduated,0,I,0,1,0,1027
8415,F,46 years,$ 76558.35,Individuals,0,A,1,2,0,4248
8416,M,24 years,$ 535525.98,College_Graduated,0,I,1,1,0,1859
8417,M,40 years,$ 105656.43,Individuals,0,A,1,4,0,814
8418,F,29 years,$ 64994.37,College_Graduated,0,I,0,1,0,1053
8419,M,15 years,$ 339611.16,Individuals,0,A,1,1,0,1945
8420,F,52 years,$ 98985.78,Individuals,0,I,0,0,0,6123
8421,F,43 years,$ 128427.87,Individuals,0,I,0,1,0,5065
8422,F,43 years,$ 162903.03,Individuals,0,A,1,2,0,4001
8423,F,25 years,$ 153435.42,College_Graduated,0,I,1,1,0,1046
8424,M,22 years,$ 64145.85,College_Graduated,0,I,0,1,0,1154
8425,F,52 years,$ 119938.89,Individuals,0,A,1,2,0,5311
8426,M,26 years,$ 70606.41,College_Graduated,0,I,0,1,0,1101
8427,F,65 years,$ 74748.84,Individuals,0,A,1,1,0,3187
8428,F,54 years,$ 117701.1,Individuals,0,I,0,0,0,4607
8429,F,52 years,$ 324787.53,Individuals,0,I,0,0,0,2242
8430,M,55 years,$ 59405.7,Individuals,0,I,0,0,0,3390
8431,F,47 years,$ 46827.6,Individuals,0,I,0,0,0,3845
8432,F,50 years,$ 160156.92,Individuals,0,A,1,2,0,1907
8433,F,26 years,$ 69238.56,College_Graduated,0,I,0,1,0,1812
8434,M,24 years,$ 59915.88,College_Graduated,0,I,0,1,0,1873
8435,F,37 years,$ 50424.03,Individuals,0,A,1,4,0,907
8436,M,27 years,$ 118307.01,College_Graduated,0,I,0,0,0,1732
8437,M,21 years,$ 106663.41,College_Graduated,0,I,0,1,0,793
8438,F,51 years,$ 128288.1,Individuals,0,A,1,2,0,4254
8439,M,57 years,$ 128622.09,Individuals,0,A,1,2,0,1026
8440,F,49 years,$ 201221.82,VIP,0,A,1,9,0,6767
8441,M,77 years,$ 114188.82,Individuals,1,A,1,2,0,5793
8442,M,51 years,$ 62916.06,Individuals,0,I,0,1,0,2966
8443,M,22 years,$ 70805.1,College_Graduated,0,I,0,1,0,1158
8444,F,46 years,$ 78547.41,Individuals,0,I,0,0,0,5821
8445,F,59 years,$ 114444.27,VIP,1,A,1,5,0,2880
8446,F,25 years,$ 128291.43,College_Graduated,0,A,1,1,0,1831
8447,M,21 years,$ 78232.56,College_Graduated,0,A,1,1,0,1136
8448,M,41 years,$ 128048.94,Individuals,0,A,1,4,0,5499
8449,M,85 years,$ 58671.33,Individuals,0,I,0,1,0,3295
8450,F,39 years,$ 46647.69,Individuals,0,A,0,0,0,5668
8451,F,63 years,$ 46482.03,Individuals,0,A,1,4,0,3905
8452,F,42 years,$ 229208.1,Individuals,0,I,0,0,0,4100
8453,F,55 years,$ 679292.52,Individuals,0,A,0,0,0,7006
8454,F,59 years,$ 61205.46,Individuals,0,A,0,0,0,6456
8455,M,26 years,$ 87525.42,College_Graduated,0,I,1,1,0,1812
8456,M,20 years,$ 270486.81,College_Graduated,0,I,0,1,0,430
8457,F,22 years,$ 124719.03,College_Graduated,0,I,0,1,0,703
8458,F,69 years,$ 39100.89,Individuals,0,I,0,0,0,3766
8459,M,35 years,$ 41262.0,Individuals,0,I,0,0,0,1592
8460,M,35 years,$ 59174.91,Individuals,0,I,0,1,0,1776
8461,M,31 years,$ 70426.35,Individuals,0,I,0,1,0,943
8462,F,48 years,$ 76596.93,Individuals,0,I,0,0,0,2180
8463,M,28 years,$ 388992.06,College_Graduated,0,A,0,1,0,489
8464,F,20 years,$ 22917.78,College_Graduated,0,A,1,1,0,683
8465,M,21 years,$ 83842.59,College_Graduated,0,I,0,1,0,691
8466,F,61 years,$ 159942.78,Individuals,0,A,1,7,1,5603
8467,F,73 years,$ 109587.75,Individuals,0,A,0,1,0,4815
8468,F,63 years,$ 51485.04,Individuals,0,A,1,1,0,5795
8469,M,50 years,$ 163338.51,Individuals,0,A,1,2,0,4986
8470,F,40 years,$ 107617.08,Individuals,0,I,0,0,0,3873
8471,M,54 years,$ 117672.15,Individuals,1,A,1,7,0,5324
8472,F,78 years,$ 356793.87,Individuals,0,A,1,6,0,5350
8473,F,24 years,$ 75404.16,College_Graduated,0,I,0,1,0,1853
8474,F,62 years,$ 141400.44,Individuals,0,I,0,2,0,3711
8475,F,24 years,$ 22005.12,Individuals,0,I,0,0,0,556
8476,M,32 years,$ 302454.0,College_Graduated,0,I,0,1,0,1815
8477,F,60 years,$ 118620.51,Individuals,0,A,1,2,0,4043
8478,M,61 years,$ 88530.27,Individuals,0,A,1,3,0,601
8479,M,24 years,$ 94816.98,College_Graduated,0,A,1,1,0,1133
8480,F,64 years,$ 79750.83,Individuals,0,I,0,0,0,4511
8481,M,60 years,$ 75441.27,Individuals,0,A,1,2,0,4309
8482,F,70 years,$ 42378.12,Individuals,0,A,1,2,0,5491
8483,F,48 years,$ 301129.56,Individuals,0,I,0,0,0,3037
8484,F,27 years,$ 120365.13,College_Graduated,0,I,0,1,0,1830
8485,M,51 years,$ 188307.57,Individuals,0,I,1,2,0,5255
8486,M,41 years,$ 76335.39,Individuals,0,I,0,0,0,2890
8487,M,48 years,$ 110121.81,Individuals,0,I,0,0,0,1256
8488,F,25 years,$ 71437.05,College_Graduated,0,A,1,1,0,1776
8489,M,44 years,$ 110263.38,Individuals,0,A,1,4,0,5493
8490,F,73 years,$ 327441.45,Individuals,0,I,0,0,0,3033
8491,F,22 years,$ 51416.94,College_Graduated,0,I,0,1,0,1132
8492,F,23 years,$ 143290.02,College_Graduated,0,I,0,1,0,1424
8493,F,60 years,$ 73565.13,Individuals,0,I,0,0,0,776
8494,F,41 years,$ 223021.17,Individuals,0,I,1,1,0,5347
8495,F,26 years,$ 71419.62,College_Graduated,0,I,0,1,0,720
8496,F,41 years,$ 180936.39,Individuals,0,A,1,2,0,4322
8497,M,42 years,$ 69902.19,Individuals,0,I,0,1,0,1090
8498,F,25 years,$ 89867.91,College_Graduated,0,I,0,1,0,1424
8499,F,41 years,$ 70259.55,Individuals,0,I,0,1,0,5577
8500,M,45 years,$ 53479.53,Individuals,0,I,0,0,0,5788
8501,F,44 years,$ 231191.04,Individuals,0,I,0,0,0,417
8502,F,44 years,$ 152224.08,Individuals,0,I,0,0,0,6351
8503,F,32 years,$ 102813.27,Individuals,0,A,1,3,0,2771
8504,F,23 years,$ 250556.19,College_Graduated,0,I,0,1,0,1152
8505,M,48 years,$ 213333.03,Individuals,0,I,0,1,0,3981
8506,M,46 years,$ 134802.45,Individuals,0,I,0,2,0,4528
8507,F,52 years,$ 182338.14,Individuals,0,I,0,1,0,3154
8508,M,38 years,$ 292565.25,Individuals,0,I,0,1,0,3986
8509,F,47 years,$ 55830.15,Individuals,0,I,1,0,0,723
8510,M,21 years,$ 142350.45,College_Graduated,0,I,0,1,0,737
8511,F,60 years,$ 79821.06,Individuals,0,I,0,1,0,2959
8512,M,23 years,$ 59229.06,College_Graduated,0,I,0,1,0,1066
8513,F,59 years,$ 151677.18,Individuals,0,I,0,1,0,4511
8514,F,35 years,$ 92511.27,Individuals,0,A,1,4,0,922
8515,M,39 years,$ 56269.56,Individuals,0,A,1,4,0,5808
8516,F,47 years,$ 94097.52,Individuals,0,A,1,2,0,5430
8517,M,38 years,$ 45242.34,Individuals,0,A,0,0,0,1991
8518,F,40 years,$ 126096.24,Individuals,0,A,1,3,0,5322
8519,M,57 years,$ 70950.93,Individuals,0,I,0,1,0,1877
8520,M,61 years,$ 400023.78,Individuals,0,A,1,2,0,7205
8521,M,30 years,$ 127380.99,College_Graduated,0,A,1,1,0,1081
8522,M,30 years,$ 96391.86,College_Graduated,0,A,0,0,0,1033
8523,F,36 years,$ 69100.98,Individuals,0,A,1,1,0,3540
8524,M,25 years,$ 66657.9,College_Graduated,0,I,0,1,0,1412
8525,F,55 years,$ 74001.15,Individuals,0,I,0,1,0,1826
8526,M,20 years,$ 52814.85,College_Graduated,0,A,0,1,0,403
8527,F,47 years,$ 54295.5,Individuals,0,A,1,3,0,5379
8528,M,46 years,$ 41173.71,Individuals,0,A,0,2,0,4316
8529,F,23 years,$ 98225.58,College_Graduated,0,A,1,3,0,922
8530,M,23 years,$ 17802.84,College_Graduated,0,I,0,1,0,1504
8531,F,57 years,$ 45866.73,Individuals,0,I,0,0,0,7522
8532,F,24 years,$ 78440.79,College_Graduated,0,I,0,1,0,1056
8533,F,24 years,$ 102133.11,College_Graduated,0,I,0,1,0,733
8534,F,32 years,$ 80584.95,Individuals,0,A,1,1,0,1123
8535,M,23 years,$ 30274.29,College_Graduated,0,I,0,1,0,1055
8536,F,25 years,$ 112330.35,College_Graduated,0,I,0,1,0,1500
8537,F,43 years,$ 177021.63,Individuals,0,I,0,0,0,1999
8538,M,28 years,$ 82359.78,College_Graduated,0,I,1,4,0,1413
8539,F,48 years,$ 77346.27,Individuals,0,I,0,0,0,4276
8540,M,51 years,$ 91194.09,Individuals,0,I,1,1,0,4357
8541,F,43 years,$ 343650.03,Individuals,0,I,0,0,0,2516
8542,M,24 years,$ 69396.6,College_Graduated,0,I,1,1,0,1507
